STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TAVG_C,TMAX_C,TMIN_C,CITY
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-14,0.01,",,S",,,39,"H,,S",43.0,",,S",,,3.888888888888889,6.111111111111111,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-15,0.0,",,S",,,47,"H,,S",58.0,",,S",36.0,",,S",8.333333333333334,14.444444444444445,2.2222222222222223,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-15,0.05,",,S",,,40,"H,,S",,,,,4.444444444444445,,,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-15,0.0,",,S",,,29,"H,,S",41.0,",,S",17.0,",,S",-1.6666666666666667,5.0,-8.333333333333334,Sanandaj
IR000040841,"KERMAN, IR",2025-02-15,0.0,",,S",,,48,"H,,S",60.0,",,S",34.0,",,S",8.88888888888889,15.555555555555555,1.1111111111111112,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-15,0.0,",,S",,,46,"H,,S",58.0,",,S",,,7.777777777777778,14.444444444444445,,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-15,0.09,",,S",,,47,"H,,S",58.0,",,S",,,8.333333333333334,14.444444444444445,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-15,0.0,",,S",,,52,"H,,S",67.0,",,S",32.0,",,S",11.11111111111111,19.444444444444443,0.0,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-15,0.0,",,S",,,70,"H,,S",80.0,",,S",55.0,",,S",21.11111111111111,26.666666666666668,12.777777777777779,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-15,0.0,",,S",,,62,"H,,S",64.0,",,S",,,16.666666666666668,17.77777777777778,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-15,0.11,",,S",,,34,"H,,S",38.0,",,S",,,1.1111111111111112,3.3333333333333335,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-15,0.0,",,S",,,35,"H,,S",52.0,",,S",,,1.6666666666666667,11.11111111111111,,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-15,0.0,",,S",7.5,",,S",27,"H,,S",38.0,",,S",18.0,",,S",-2.7777777777777777,3.3333333333333335,-7.777777777777778,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-15,0.0,",,S",,,31,"H,,S",43.0,",,S",,,-0.5555555555555556,6.111111111111111,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-15,0.0,",,S",0.4,",,S",42,"H,,S",50.0,",,S",32.0,",,S",5.555555555555555,10.0,0.0,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-15,0.0,",,S",,,58,"H,,S",71.0,",,S",,,14.444444444444445,21.666666666666668,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-15,0.0,",,S",,,70,"H,,S",76.0,",,S",61.0,",,S",21.11111111111111,24.444444444444443,16.11111111111111,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-15,0.0,",,S",,,34,"H,,S",52.0,",,S",19.0,",,S",1.1111111111111112,11.11111111111111,-7.222222222222222,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-15,0.0,",,S",,,38,"H,,S",,,23.0,",,S",3.3333333333333335,,-5.0,Sanandaj
IRM00040769,"ARAK, IR",2025-02-15,0.0,",,S",2.8,",,S",32,"H,,S",,,,,0.0,,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-15,0.0,",,S",,,35,"H,,S",48.0,",,S",24.0,",,S",1.6666666666666667,8.88888888888889,-4.444444444444445,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-15,0.0,",,S",,,44,"H,,S",56.0,",,S",33.0,",,S",6.666666666666667,13.333333333333334,0.5555555555555556,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-15,0.0,",,S",,,57,"H,,S",71.0,",,S",38.0,",,S",13.88888888888889,21.666666666666668,3.3333333333333335,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-15,0.0,",,S",,,58,"H,,S",69.0,",,S",,,14.444444444444445,20.555555555555557,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-15,0.3,",,S",,,44,"H,,S",,,,,6.666666666666667,,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-15,0.0,",,S",,,42,"H,,S",64.0,",,S",,,5.555555555555555,17.77777777777778,,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-16,0.0,",,S",,,57,"H,,S",68.0,",,S",,,13.88888888888889,20.0,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-16,0.0,",,S",,,36,"H,,S",55.0,",,S",10.0,",,S",2.2222222222222223,12.777777777777779,-12.222222222222221,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-16,0.0,",,S",,,31,"H,,S",44.0,",,S",20.0,",,S",-0.5555555555555556,6.666666666666667,-6.666666666666667,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-16,0.0,",,S",,,45,"H,,S",63.0,",,S",31.0,",,S",7.222222222222222,17.22222222222222,-0.5555555555555556,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-16,0.01,",,S",,,71,"H,,S",79.0,",,S",64.0,",,S",21.666666666666668,26.11111111111111,17.77777777777778,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-16,0.0,",,S",,,40,"H,,S",50.0,",,S",,,4.444444444444445,10.0,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-16,0.1,",,S",,,49,"H,,S",59.0,",,S",35.0,",,S",9.444444444444445,15.0,1.6666666666666667,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-16,0.0,",,S",,,58,"H,,S",73.0,",,S",42.0,",,S",14.444444444444445,22.77777777777778,5.555555555555555,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-16,0.0,",,S",,,53,"H,,S",66.0,",,S",,,11.666666666666666,18.88888888888889,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-16,0.0,",,S",,,39,"H,,S",,,23.0,",,S",3.888888888888889,,-5.0,Sanandaj
IR000040841,"KERMAN, IR",2025-02-16,0.0,",,S",,,49,"H,,S",64.0,",,S",36.0,",,S",9.444444444444445,17.77777777777778,2.2222222222222223,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-16,0.0,",,S",,,35,"H,,S",50.0,",,S",15.0,",,S",1.6666666666666667,10.0,-9.444444444444445,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-16,0.0,",,S",,,48,"H,,S",61.0,",,S",35.0,",,S",8.88888888888889,16.11111111111111,1.6666666666666667,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-16,0.0,",,S",,,45,"H,,S",,,31.0,",,S",7.222222222222222,,-0.5555555555555556,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-16,0.0,",,S",,,38,"H,,S",52.0,",,S",19.0,",,S",3.3333333333333335,11.11111111111111,-7.222222222222222,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-16,0.04,",,S",,,60,"H,,S",65.0,",,S",52.0,",,S",15.555555555555555,18.333333333333332,11.11111111111111,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-16,0.0,",,S",,,55,"H,,S",67.0,",,S",41.0,",,S",12.777777777777779,19.444444444444443,5.0,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-16,0.0,",,S",,,49,"H,,S",64.0,",,S",34.0,",,S",9.444444444444445,17.77777777777778,1.1111111111111112,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-16,0.0,",,S",,,34,"H,,S",46.0,",,S",26.0,",,S",1.1111111111111112,7.777777777777778,-3.3333333333333335,Sanandaj
IRM00040769,"ARAK, IR",2025-02-16,0.0,",,S",2.0,",,S",35,"H,,S",,,,,1.6666666666666667,,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-16,0.0,",,S",,,41,"H,,S",62.0,",,S",,,5.0,16.666666666666668,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-16,0.0,",,S",,,69,"H,,S",76.0,",,S",,,20.555555555555557,24.444444444444443,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-16,0.0,",,S",,,45,"H,,S",,,30.0,",,S",7.222222222222222,,-1.1111111111111112,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-16,0.02,",,S",,,40,"H,,S",58.0,",,S",24.0,",,S",4.444444444444445,14.444444444444445,-4.444444444444445,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-16,0.0,",,S",5.5,",,S",26,"H,,S",41.0,",,S",15.0,",,S",-3.3333333333333335,5.0,-9.444444444444445,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-17,0.0,",,S",5.5,",,S",33,"H,,S",45.0,",,S",23.0,",,S",0.5555555555555556,7.222222222222222,-5.0,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-17,0.0,",,S",,,56,"H,,S",68.0,",,S",44.0,",,S",13.333333333333334,20.0,6.666666666666667,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-17,0.09,",,S",,,38,"H,,S",45.0,",,S",,,3.3333333333333335,7.222222222222222,,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-17,0.0,",,S",,,60,"H,,S",,,,,15.555555555555555,,,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-17,0.0,",,S",,,35,"H,,S",47.0,",,S",25.0,",,S",1.6666666666666667,8.333333333333334,-3.888888888888889,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-17,0.17,",,S",,,44,"H,,S",,,37.0,",,S",6.666666666666667,,2.7777777777777777,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-17,0.06,",,S",,,51,"H,,S",60.0,",,S",,,10.555555555555555,15.555555555555555,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-17,0.08,",,S",,,37,"H,,S",47.0,",,S",,,2.7777777777777777,8.333333333333334,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-17,0.0,",,S",,,63,"H,,S",68.0,",,S",57.0,",,S",17.22222222222222,20.0,13.88888888888889,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-17,0.02,",,S",,,70,"H,,S",78.0,",,S",,,21.11111111111111,25.555555555555557,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-17,0.0,",,S",,,44,"H,,S",59.0,",,S",,,6.666666666666667,15.0,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-17,0.0,",,S",,,39,"H,,S",,,,,3.888888888888889,,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-17,0.02,",,S",,,71,"H,,S",81.0,",,S",61.0,",,S",21.666666666666668,27.22222222222222,16.11111111111111,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-17,0.02,",,S",,,51,"H,,S",65.0,",,S",40.0,",,S",10.555555555555555,18.333333333333332,4.444444444444445,Sanandaj
IR000040841,"KERMAN, IR",2025-02-17,0.0,",,S",,,54,"H,,S",66.0,",,S",44.0,",,S",12.222222222222221,18.88888888888889,6.666666666666667,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-17,0.0,",,S",,,55,"H,,S",72.0,",,S",39.0,",,S",12.777777777777779,22.22222222222222,3.888888888888889,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-17,0.0,",,S",,,48,"H,,S",57.0,",,S",42.0,",,S",8.88888888888889,13.88888888888889,5.555555555555555,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-17,0.0,",,S",,,46,"H,,S",54.0,",,S",32.0,",,S",7.777777777777778,12.222222222222221,0.0,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-17,0.0,",,S",,,61,"H,,S",,,55.0,",,S",16.11111111111111,,12.777777777777779,Sanandaj
IRM00040769,"ARAK, IR",2025-02-17,0.06,",,S",0.8,",,S",39,"H,,S",49.0,",,S",33.0,",,S",3.888888888888889,9.444444444444445,0.5555555555555556,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-17,0.0,",,S",,,59,"H,,S",71.0,",,S",44.0,",,S",15.0,21.666666666666668,6.666666666666667,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-17,0.13,",,S",,,35,"H,,S",44.0,",,S",,,1.6666666666666667,6.666666666666667,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-17,0.21,",,S",0.8,",,S",30,"H,,S",38.0,",,S",,,-1.1111111111111112,3.3333333333333335,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-17,0.12,",,S",,,36,"H,,S",47.0,",,S",,,2.2222222222222223,8.333333333333334,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-17,0.04,",,S",,,42,"H,,S",51.0,",,S",,,5.555555555555555,10.555555555555555,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-18,0.0,",,S",2.8,",,S",32,"H,,S",47.0,",,S",16.0,",,S",0.0,8.333333333333334,-8.88888888888889,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-18,0.0,",,S",,,58,"H,,S",70.0,",,S",43.0,",,S",14.444444444444445,21.11111111111111,6.111111111111111,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-18,0.0,",,S",,,49,"H,,S",62.0,",,S",,,9.444444444444445,16.666666666666668,,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-18,0.0,",,S",,,47,"H,,S",59.0,",,S",,,8.333333333333334,15.0,,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-18,0.0,",,S",,,42,"H,,S",51.0,",,S",,,5.555555555555555,10.555555555555555,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-18,0.0,",,S",,,36,"H,,S",53.0,",,S",,,2.2222222222222223,11.666666666666666,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-18,0.0,",,S",,,43,"H,,S",53.0,",,S",,,6.111111111111111,11.666666666666666,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-18,0.0,",,S",,,63,"H,,S",,,59.0,",,S",17.22222222222222,,15.0,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-18,0.0,",,S",,,72,"H,,S",,,58.0,",,S",22.22222222222222,,14.444444444444445,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-18,0.0,",,S",,,59,"H,,S",,,49.0,",,S",15.0,,9.444444444444445,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-18,0.0,",,S",,,41,"H,,S",61.0,",,S",,,5.0,16.11111111111111,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-18,0.0,",,S",,,62,"H,,S",72.0,",,S",,,16.666666666666668,22.22222222222222,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-18,0.0,",,S",,,37,"H,,S",46.0,",,S",,,2.7777777777777777,7.777777777777778,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-18,0.0,",,S",,,75,"H,,S",84.0,",,S",60.0,",,S",23.88888888888889,28.88888888888889,15.555555555555555,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-18,0.0,",,S",,,47,"H,,S",58.0,",,S",,,8.333333333333334,14.444444444444445,,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-18,0.0,",,S",,,60,"H,,S",72.0,",,S",,,15.555555555555555,22.22222222222222,,Sanandaj
IR000040841,"KERMAN, IR",2025-02-18,0.0,",,S",,,53,"H,,S",65.0,",,S",,,11.666666666666666,18.333333333333332,,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-18,0.0,",,S",,,47,"H,,S",62.0,",,S",35.0,",,S",8.333333333333334,16.666666666666668,1.6666666666666667,Sanandaj
IRM00040769,"ARAK, IR",2025-02-18,0.0,",,S",,,36,"H,,S",,,,,2.2222222222222223,,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-18,0.0,",,S",,,48,"H,,S",63.0,",,S",,,8.88888888888889,17.22222222222222,,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-18,0.0,",,S",,,38,"H,,S",52.0,",,S",23.0,",,S",3.3333333333333335,11.11111111111111,-5.0,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-18,0.0,",,S",,,31,"H,,S",49.0,",,S",,,-0.5555555555555556,9.444444444444445,,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-18,0.0,",,S",,,35,"H,,S",49.0,",,S",19.0,",,S",1.6666666666666667,9.444444444444445,-7.222222222222222,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-18,0.0,",,S",5.5,",,S",33,"H,,S",43.0,",,S",23.0,",,S",0.5555555555555556,6.111111111111111,-5.0,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-18,0.0,",,S",,,38,"H,,S",52.0,",,S",24.0,",,S",3.3333333333333335,11.11111111111111,-4.444444444444445,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-19,0.0,",,S",,,45,"H,,S",58.0,",,S",32.0,",,S",7.222222222222222,14.444444444444445,0.0,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-19,0.0,",,S",,,60,"H,,S",76.0,",,S",47.0,",,S",15.555555555555555,24.444444444444443,8.333333333333334,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-19,0.0,",,S",,,44,"H,,S",58.0,",,S",,,6.666666666666667,14.444444444444445,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-19,0.0,",,S",,,46,"H,,S",57.0,",,S",33.0,",,S",7.777777777777778,13.88888888888889,0.5555555555555556,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-19,0.0,",,S",,,40,"H,,S",51.0,",,S",27.0,",,S",4.444444444444445,10.555555555555555,-2.7777777777777777,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-19,0.0,",,S",,,49,"H,,S",63.0,",,S",33.0,",,S",9.444444444444445,17.22222222222222,0.5555555555555556,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-19,0.0,",,S",,,70,"H,,S",80.0,",,S",,,21.11111111111111,26.666666666666668,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-19,0.0,",,S",,,71,"H,,S",82.0,",,S",,,21.666666666666668,27.77777777777778,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-19,0.0,",,S",,,31,"H,,S",53.0,",,S",9.0,",,S",-0.5555555555555556,11.666666666666666,-12.777777777777779,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-19,0.0,",,S",,,62,"H,,S",68.0,",,S",56.0,",,S",16.666666666666668,20.0,13.333333333333334,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-19,0.0,",,S",,,39,"H,,S",55.0,",,S",21.0,",,S",3.888888888888889,12.777777777777779,-6.111111111111111,Sanandaj
IRM00040757,"SEMNAN, IR",2025-02-19,0.0,",,S",,,51,"H,,S",56.0,",,S",36.0,",,S",10.555555555555555,13.333333333333334,2.2222222222222223,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-19,0.0,",,S",,,54,"H,,S",66.0,",,S",,,12.222222222222221,18.88888888888889,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-19,0.0,",,S",,,40,"H,,S",60.0,",,S",,,4.444444444444445,15.555555555555555,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-19,0.0,",,S",,,38,"H,,S",55.0,",,S",,,3.3333333333333335,12.777777777777779,,Sanandaj
IR000040841,"KERMAN, IR",2025-02-19,0.0,",,S",,,46,"H,,S",60.0,",,S",35.0,",,S",7.777777777777778,15.555555555555555,1.6666666666666667,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-19,0.0,",,S",0.8,",,S",36,"H,,S",49.0,",,S",22.0,",,S",2.2222222222222223,9.444444444444445,-5.555555555555555,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-19,0.0,",,S",3.9,",,S",35,"H,,S",45.0,",,S",,,1.6666666666666667,7.222222222222222,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-19,0.0,",,S",,,54,"H,,S",66.0,",,S",,,12.222222222222221,18.88888888888889,,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-19,0.0,",,S",,,50,"H,,S",62.0,",,S",35.0,",,S",10.0,16.666666666666668,1.6666666666666667,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-19,0.0,",,S",,,61,"H,,S",76.0,",,S",,,16.11111111111111,24.444444444444443,,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-19,0.0,",,S",,,41,"H,,S",56.0,",,S",25.0,",,S",5.0,13.333333333333334,-3.888888888888889,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-19,0.0,",,S",,,40,"H,,S",54.0,",,S",24.0,",,S",4.444444444444445,12.222222222222221,-4.444444444444445,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-19,0.09,",,S",,,44,"H,,S",54.0,",,S",36.0,",,S",6.666666666666667,12.222222222222221,2.2222222222222223,Sanandaj
IRM00040769,"ARAK, IR",2025-02-19,0.0,",,S",0.4,",,S",39,"H,,S",52.0,",,S",,,3.888888888888889,11.11111111111111,,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-19,0.0,",,S",,,48,"H,,S",65.0,",,S",31.0,",,S",8.88888888888889,18.333333333333332,-0.5555555555555556,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-20,0.0,",,S",,,44,"H,,S",65.0,",,S",,,6.666666666666667,18.333333333333332,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-20,0.0,",,S",,,47,"H,,S",60.0,",,S",30.0,",,S",8.333333333333334,15.555555555555555,-1.1111111111111112,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-20,0.0,",,S",,,52,"H,,S",61.0,",,S",39.0,",,S",11.11111111111111,16.11111111111111,3.888888888888889,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-02-20,0.0,",,S",,,51,"H,,S",61.0,",,S",38.0,",,S",10.555555555555555,16.11111111111111,3.3333333333333335,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-20,0.0,",,S",,,44,"H,,S",,,31.0,",,S",6.666666666666667,,-0.5555555555555556,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-20,0.0,",,S",,,45,"H,,S",56.0,",,S",,,7.222222222222222,13.333333333333334,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-20,0.07,",,S",,,63,"H,,S",67.0,",,S",55.0,",,S",17.22222222222222,19.444444444444443,12.777777777777779,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-20,0.0,",,S",,,52,"H,,S",63.0,",,S",35.0,",,S",11.11111111111111,17.22222222222222,1.6666666666666667,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-20,0.0,",,S",,,41,"H,,S",55.0,",,S",26.0,",,S",5.0,12.777777777777779,-3.3333333333333335,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-20,0.06,",,S",,,60,"H,,S",72.0,",,S",,,15.555555555555555,22.22222222222222,,Sanandaj
IRM00040769,"ARAK, IR",2025-02-20,0.0,",,S",,,43,"H,,S",54.0,",,S",30.0,",,S",6.111111111111111,12.222222222222221,-1.1111111111111112,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-20,0.0,",,S",,,47,"H,,S",60.0,",,S",35.0,",,S",8.333333333333334,15.555555555555555,1.6666666666666667,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-20,0.02,",,S",,,70,"H,,S",83.0,",,S",55.0,",,S",21.11111111111111,28.333333333333332,12.777777777777779,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-20,0.0,",,S",,,74,"H,,S",83.0,",,S",54.0,",,S",23.333333333333332,28.333333333333332,12.222222222222221,Sanandaj
IR000040841,"KERMAN, IR",2025-02-20,0.07,",,S",,,45,"H,,S",58.0,",,S",32.0,",,S",7.222222222222222,14.444444444444445,0.0,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-20,0.0,",,S",,,39,"H,,S",52.0,",,S",27.0,",,S",3.888888888888889,11.11111111111111,-2.7777777777777777,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-20,0.0,",,S",,,37,"H,,S",47.0,",,S",28.0,",,S",2.7777777777777777,8.333333333333334,-2.2222222222222223,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-20,0.0,",,S",,,40,"H,,S",54.0,",,S",17.0,",,S",4.444444444444445,12.222222222222221,-8.333333333333334,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-20,0.1,",,S",,,42,"H,,S",49.0,",,S",,,5.555555555555555,9.444444444444445,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-20,0.0,",,S",0.4,",,S",40,"H,,S",49.0,",,S",32.0,",,S",4.444444444444445,9.444444444444445,0.0,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-20,0.0,",,S",,,62,"H,,S",,,54.0,",,S",16.666666666666668,,12.222222222222221,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-20,0.0,",,S",,,54,"H,,S",,,40.0,",,S",12.222222222222221,,4.444444444444445,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-20,0.03,",,S",,,39,"H,,S",45.0,",,S",,,3.888888888888889,7.222222222222222,,Sanandaj
IRM00040785,"KASHAN, IR",2025-02-20,0.0,",,S",,,50,"H,,S",63.0,",,S",36.0,",,S",10.0,17.22222222222222,2.2222222222222223,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-20,0.0,",,S",,,51,"H,,S",,,40.0,",,S",10.555555555555555,,4.444444444444445,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-21,0.0,",,S",,,42,"H,,S",57.0,",,S",27.0,",,S",5.555555555555555,13.88888888888889,-2.7777777777777777,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-21,0.11,",,S",,,48,"H,,S",53.0,",,S",,,8.88888888888889,11.666666666666666,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-21,0.0,",,S",,,61,"H,,S",70.0,",,S",50.0,",,S",16.11111111111111,21.11111111111111,10.0,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-21,0.0,",,S",,,65,"H,,S",79.0,",,S",52.0,",,S",18.333333333333332,26.11111111111111,11.11111111111111,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-21,0.0,",,S",,,44,"H,,S",,,33.0,",,S",6.666666666666667,,0.5555555555555556,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-21,0.09,",,S",,,40,"H,,S",,,,,4.444444444444445,,,Sanandaj
IR000040841,"KERMAN, IR",2025-02-21,0.0,",,S",,,53,"H,,S",65.0,",,S",42.0,",,S",11.666666666666666,18.333333333333332,5.555555555555555,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-21,0.23,",,S",,,41,"H,,S",47.0,",,S",37.0,",,S",5.0,8.333333333333334,2.7777777777777777,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-21,0.0,",,S",,,72,"H,,S",84.0,",,S",62.0,",,S",22.22222222222222,28.88888888888889,16.666666666666668,Sanandaj
